edition,table,year,region,value_thous_rub,raw,is_dash,is_no_data,footnotes
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Омская область,187736.2,187736.2,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Томская область,180370.30000000002,180370.30000000002,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Томская область,372241.1,372241.1,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Томская область,141390.5,141390.5,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Дальневосточный федеральный округ,3663724.9999999995,3663724.9999999995,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Дальневосточный федеральный округ,2919254.3000000003,2919254.3000000003,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Дальневосточный федеральный округ,1266352.9,1266352.9,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Республика Бурятия,219467.8,219467.8,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Республика Бурятия,273387.7,273387.7,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Республика Бурятия,51091.7,51091.7,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Республика Саха (Якутия),354121.99999999994,354121.99999999994,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Республика Саха (Якутия),314796.2,314796.2,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Республика Саха (Якутия),72971.4,72971.4,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Забайкальский край,730873.2,730873.2,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Забайкальский край,148156.2,148156.2,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Забайкальский край,104790.6,104790.6,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Камчатский край,168323.0,168323,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Камчатский край,434756.10000000003,434756.10000000003,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
